Local time,Open,High,Low,Close,Volume
17.10.2016 17:00:00.000 GMT-0400,1.10004,1.10266,1.09703,1.09808,998442810058.5938
18.10.2016 17:00:00.000 GMT-0400,1.09813,1.10049,1.09551,1.09745,984543051757.8125
19.10.2016 17:00:00.000 GMT-0400,1.09744,1.10395,1.09160,1.09295,941897962402.3438
20.10.2016 17:00:00.000 GMT-0400,1.09295,1.09298,1.08596,1.08890,980167065185.5469
21.10.2016 17:00:00.000 GMT-0400,1.08890,1.08890,1.08890,1.08890,0
22.10.2016 17:00:00.000 GMT-0400,1.08890,1.08890,1.08890,1.08890,0
23.10.2016 17:00:00.000 GMT-0400,1.08818,1.08998,1.08598,1.08825,498920055908.20325
24.10.2016 17:00:00.000 GMT-0400,1.08828,1.09052,1.08512,1.08896,186854488769.53152
25.10.2016 17:00:00.000 GMT-0400,1.08896,1.09465,1.08746,1.09092,194765469024.65842
26.10.2016 17:00:00.000 GMT-0400,1.09094,1.09423,1.08827,1.08983,182404849304.19962
27.10.2016 17:00:00.000 GMT-0400,1.08983,1.09919,1.08935,1.09879,184998249816.8945
28.10.2016 17:00:00.000 GMT-0400,1.09879,1.09879,1.09879,1.09879,0
29.10.2016 17:00:00.000 GMT-0400,1.09879,1.09879,1.09879,1.09879,0
30.10.2016 17:00:00.000 GMT-0400,1.09939,1.09939,1.09361,1.09814,184857281738.2814
31.10.2016 17:00:00.000 GMT-0400,1.09818,1.10692,1.09602,1.10554,213386588867.1877
01.11.2016 17:00:00.000 GMT-0400,1.10558,1.11232,1.10500,1.10978,255419440673.8283
02.11.2016 17:00:00.000 GMT-0400,1.10980,1.11261,1.10599,1.11057,247320447753.9064
03.11.2016 17:00:00.000 GMT-0400,1.11060,1.11426,1.10801,1.11425,222159569335.9377
04.11.2016 17:00:00.000 GMT-0400,1.11425,1.11425,1.11425,1.11425,0
05.11.2016 17:00:00.000 GMT-0400,1.11425,1.11425,1.11425,1.11425,0
06.11.2016 17:00:00.000 GMT-0500,1.10638,1.11106,1.10275,1.10407,242348969482.42212
07.11.2016 17:00:00.000 GMT-0500,1.10405,1.10671,1.10090,1.10270,219097029785.1564
08.11.2016 17:00:00.000 GMT-0500,1.10266,1.12998,1.09073,1.09106,447716360595.7031
09.11.2016 17:00:00.000 GMT-0500,1.09108,1.09540,1.08650,1.08940,344097482421.8751
10.11.2016 17:00:00.000 GMT-0500,1.08937,1.09236,1.08306,1.08602,292780176269.53156
11.11.2016 17:00:00.000 GMT-0500,1.08602,1.08602,1.08602,1.08602,0
12.11.2016 17:00:00.000 GMT-0500,1.08602,1.08602,1.08602,1.08602,0
13.11.2016 17:00:00.000 GMT-0500,1.08342,1.08407,1.07092,1.07377,372374110351.5626
14.11.2016 17:00:00.000 GMT-0500,1.07372,1.08167,1.07142,1.07235,317469291503.9065
15.11.2016 17:00:00.000 GMT-0500,1.07223,1.07596,1.06662,1.06916,287083699462.89075
16.11.2016 17:00:00.000 GMT-0500,1.06916,1.07457,1.06201,1.06272,259330460205.0785
17.11.2016 17:00:00.000 GMT-0500,1.06272,1.06430,1.05694,1.05914,279156229003.9065
18.11.2016 17:00:00.000 GMT-0500,1.05914,1.05914,1.05914,1.05914,0
19.11.2016 17:00:00.000 GMT-0500,1.05914,1.05914,1.05914,1.05914,0
20.11.2016 17:00:00.000 GMT-0500,1.05929,1.06493,1.05790,1.06326,240062559814.4532
21.11.2016 17:00:00.000 GMT-0500,1.06324,1.06581,1.05838,1.06295,224570649414.0627
22.11.2016 17:00:00.000 GMT-0500,1.06299,1.06438,1.05264,1.05556,241856029052.7346
23.11.2016 17:00:00.000 GMT-0500,1.05548,1.05854,1.05183,1.05570,197997118408.20343
24.11.2016 17:00:00.000 GMT-0500,1.05570,1.06275,1.05388,1.05991,229703031860.3519
25.11.2016 17:00:00.000 GMT-0500,1.05991,1.05991,1.05991,1.05991,0
26.11.2016 17:00:00.000 GMT-0500,1.05991,1.05991,1.05991,1.05991,0
27.11.2016 17:00:00.000 GMT-0500,1.06119,1.06858,1.05640,1.06151,244978570068.35962
28.11.2016 17:00:00.000 GMT-0500,1.06154,1.06547,1.05651,1.06497,231721021728.51593
29.11.2016 17:00:00.000 GMT-0500,1.06497,1.06667,1.05528,1.05892,285196900085.44946
30.11.2016 17:00:00.000 GMT-0500,1.05890,1.06689,1.05847,1.06612,278618390869.14087
01.12.2016 17:00:00.000 GMT-0500,1.06619,1.06900,1.06255,1.06698,250064150756.83612
02.12.2016 17:00:00.000 GMT-0500,1.06698,1.06698,1.06698,1.06698,0
03.12.2016 17:00:00.000 GMT-0500,1.06698,1.06698,1.06698,1.06698,0
04.12.2016 17:00:00.000 GMT-0500,1.06327,1.07965,1.05068,1.07645,322724487792.96893
05.12.2016 17:00:00.000 GMT-0500,1.07645,1.07855,1.06987,1.07195,225409552001.95352
06.12.2016 17:00:00.000 GMT-0500,1.07195,1.07685,1.07101,1.07537,190971871459.9612
07.12.2016 17:00:00.000 GMT-0500,1.07539,1.08740,1.05977,1.06161,252895032226.56268
08.12.2016 17:00:00.000 GMT-0500,1.06169,1.06298,1.05311,1.05625,199431159667.96893
09.12.2016 17:00:00.000 GMT-0500,1.05625,1.05625,1.05625,1.05625,0
10.12.2016 17:00:00.000 GMT-0500,1.05625,1.05625,1.05625,1.05625,0
11.12.2016 17:00:00.000 GMT-0500,1.05343,1.06520,1.05257,1.06351,225954131591.79712
12.12.2016 17:00:00.000 GMT-0500,1.06354,1.06674,1.06039,1.06262,210995481445.3128
13.12.2016 17:00:00.000 GMT-0500,1.06261,1.06702,1.04967,1.05375,238469999511.719
14.12.2016 17:00:00.000 GMT-0500,1.05370,1.05397,1.03667,1.04143,296136647949.219
15.12.2016 17:00:00.000 GMT-0500,1.04141,1.04746,1.04009,1.04550,212383880615.2345
16.12.2016 17:00:00.000 GMT-0500,1.04550,1.04550,1.04550,1.04550,0
17.12.2016 17:00:00.000 GMT-0500,1.04550,1.04550,1.04550,1.04550,0
18.12.2016 17:00:00.000 GMT-0500,1.04444,1.04796,1.03927,1.04032,192323801025.39084
19.12.2016 17:00:00.000 GMT-0500,1.04030,1.04182,1.03524,1.03898,191901190185.54712
20.12.2016 17:00:00.000 GMT-0500,1.03896,1.04512,1.03828,1.04245,171703370605.46893
21.12.2016 17:00:00.000 GMT-0500,1.04245,1.04994,1.04243,1.04376,182838002197.26584
22.12.2016 17:00:00.000 GMT-0500,1.04373,1.04691,1.04269,1.04560,117608960815.43
23.12.2016 17:00:00.000 GMT-0500,1.04560,1.04560,1.04560,1.04560,0
24.12.2016 17:00:00.000 GMT-0500,1.04560,1.04560,1.04560,1.04560,0
25.12.2016 17:00:00.000 GMT-0500,1.04665,1.04684,1.04421,1.04581,96422199722.29008
26.12.2016 17:00:00.000 GMT-0500,1.04587,1.04635,1.04327,1.04590,113498380737.30498
27.12.2016 17:00:00.000 GMT-0500,1.04591,1.04801,1.03723,1.04161,155308149414.06284
28.12.2016 17:00:00.000 GMT-0500,1.04164,1.04940,1.04091,1.04910,171210529052.73483
29.12.2016 17:00:00.000 GMT-0500,1.04919,1.06585,1.04851,1.05219,219306128417.9689
30.12.2016 17:00:00.000 GMT-0500,1.05219,1.05219,1.05219,1.05219,0
31.12.2016 17:00:00.000 GMT-0500,1.05219,1.05219,1.05219,1.05219,0
01.01.2017 17:00:00.000 GMT-0500,1.05236,1.05426,1.04505,1.04552,77995160949.7071
02.01.2017 17:00:00.000 GMT-0500,1.04556,1.04903,1.03405,1.04063,227305649536.13303
03.01.2017 17:00:00.000 GMT-0500,1.04061,1.05001,1.03902,1.04911,235883470214.844
04.01.2017 17:00:00.000 GMT-0500,1.04905,1.06154,1.04811,1.06074,280534666503.9065
05.01.2017 17:00:00.000 GMT-0500,1.06085,1.06234,1.05251,1.05346,241847561279.297
06.01.2017 17:00:00.000 GMT-0500,1.05346,1.05346,1.05346,1.05346,0
07.01.2017 17:00:00.000 GMT-0500,1.05346,1.05346,1.05346,1.05346,0
08.01.2017 17:00:00.000 GMT-0500,1.05308,1.05832,1.05111,1.05750,217624598693.8479
09.01.2017 17:00:00.000 GMT-0500,1.05750,1.06274,1.05511,1.05546,239364872802.7346
10.01.2017 17:00:00.000 GMT-0500,1.05549,1.06232,1.04539,1.05831,289046428100.5861
11.01.2017 17:00:00.000 GMT-0500,1.05833,1.06848,1.05718,1.06132,280983806640.62524
12.01.2017 17:00:00.000 GMT-0500,1.06132,1.06738,1.05963,1.06481,240927598999.0237
13.01.2017 17:00:00.000 GMT-0500,1.06481,1.06481,1.06481,1.06481,0
14.01.2017 17:00:00.000 GMT-0500,1.06481,1.06481,1.06481,1.06481,0
15.01.2017 17:00:00.000 GMT-0500,1.06104,1.06359,1.05794,1.06060,175677480224.60974
16.01.2017 17:00:00.000 GMT-0500,1.06061,1.07193,1.05983,1.07139,280040232055.6642
17.01.2017 17:00:00.000 GMT-0500,1.07135,1.07154,1.06292,1.06302,246686889404.297
18.01.2017 17:00:00.000 GMT-0500,1.06300,1.06769,1.05894,1.06638,276523630615.23456
19.01.2017 17:00:00.000 GMT-0500,1.06639,1.07097,1.06253,1.07044,232952123046.87543
20.01.2017 17:00:00.000 GMT-0500,1.07044,1.07044,1.07044,1.07044,0
21.01.2017 17:00:00.000 GMT-0500,1.07044,1.07044,1.07044,1.07044,0
22.01.2017 17:00:00.000 GMT-0500,1.07034,1.07694,1.06960,1.07663,222410708618.1642
23.01.2017 17:00:00.000 GMT-0500,1.07664,1.07750,1.07205,1.07321,200154580078.12543
24.01.2017 17:00:00.000 GMT-0500,1.07321,1.07699,1.07115,1.07485,240627249877.93
25.01.2017 17:00:00.000 GMT-0500,1.07484,1.07658,1.06578,1.06830,244105690917.96912
26.01.2017 17:00:00.000 GMT-0500,1.06827,1.07251,1.06586,1.07000,223085089843.75043
27.01.2017 17:00:00.000 GMT-0500,1.07000,1.07000,1.07000,1.07000,0
28.01.2017 17:00:00.000 GMT-0500,1.07000,1.07000,1.07000,1.07000,0
29.01.2017 17:00:00.000 GMT-0500,1.07232,1.07405,1.06204,1.06966,225043219970.7033
30.01.2017 17:00:00.000 GMT-0500,1.06963,1.08124,1.06848,1.07978,286076047851.56274
31.01.2017 17:00:00.000 GMT-0500,1.07979,1.08076,1.07317,1.07695,253310736816.40628
01.02.2017 17:00:00.000 GMT-0500,1.07695,1.08290,1.07561,1.07584,249817429321.28928
02.02.2017 17:00:00.000 GMT-0500,1.07584,1.07976,1.07134,1.07876,237801118408.20343
03.02.2017 17:00:00.000 GMT-0500,1.07876,1.07876,1.07876,1.07876,0
04.02.2017 17:00:00.000 GMT-0500,1.07876,1.07876,1.07876,1.07876,0
05.02.2017 17:00:00.000 GMT-0500,1.07903,1.07934,1.07060,1.07502,225529610351.56284
06.02.2017 17:00:00.000 GMT-0500,1.07504,1.07514,1.06563,1.06837,234557210693.35962
07.02.2017 17:00:00.000 GMT-0500,1.06837,1.07141,1.06409,1.06992,238332319091.7971
08.02.2017 17:00:00.000 GMT-0500,1.06992,1.07097,1.06511,1.06554,226461497802.73468
09.02.2017 17:00:00.000 GMT-0500,1.06555,1.06680,1.06079,1.06427,235680348876.95322
10.02.2017 17:00:00.000 GMT-0500,1.06427,1.06427,1.06427,1.06427,0
11.02.2017 17:00:00.000 GMT-0500,1.06427,1.06427,1.06427,1.06427,0
12.02.2017 17:00:00.000 GMT-0500,1.06292,1.06586,1.05922,1.05989,206696049560.54736
13.02.2017 17:00:00.000 GMT-0500,1.05989,1.06335,1.05610,1.05789,220834929321.28955
14.02.2017 17:00:00.000 GMT-0500,1.05787,1.06094,1.05216,1.06000,236682796264.6487
15.02.2017 17:00:00.000 GMT-0500,1.06014,1.06795,1.05913,1.06739,245598310791.0159
16.02.2017 17:00:00.000 GMT-0500,1.06743,1.06769,1.06056,1.06151,216272690185.54733
17.02.2017 17:00:00.000 GMT-0500,1.06151,1.06151,1.06151,1.06151,0
18.02.2017 17:00:00.000 GMT-0500,1.06151,1.06151,1.06151,1.06151,0
19.02.2017 17:00:00.000 GMT-0500,1.06094,1.06331,1.06034,1.06135,144778080444.3363
20.02.2017 17:00:00.000 GMT-0500,1.06155,1.06165,1.05259,1.05376,229298091796.8753
21.02.2017 17:00:00.000 GMT-0500,1.05378,1.05741,1.04939,1.05582,277095440917.969
22.02.2017 17:00:00.000 GMT-0500,1.05593,1.05953,1.05378,1.05823,242165707763.6722
23.02.2017 17:00:00.000 GMT-0500,1.05823,1.06181,1.05570,1.05630,243517668457.0314
24.02.2017 17:00:00.000 GMT-0500,1.05630,1.05630,1.05630,1.05630,0
25.02.2017 17:00:00.000 GMT-0500,1.05630,1.05630,1.05630,1.05630,0
26.02.2017 17:00:00.000 GMT-0500,1.05645,1.06307,1.05519,1.05875,225840380493.16428
27.02.2017 17:00:00.000 GMT-0500,1.05878,1.06302,1.05695,1.05769,251049959716.7971
28.02.2017 17:00:00.000 GMT-0500,1.05774,1.05898,1.05143,1.05474,281018851440.4298
01.03.2017 17:00:00.000 GMT-0500,1.05478,1.05516,1.04950,1.05075,245236459960.93768
02.03.2017 17:00:00.000 GMT-0500,1.05078,1.06252,1.05025,1.06250,237939787597.6563
03.03.2017 17:00:00.000 GMT-0500,1.06250,1.06250,1.06250,1.06250,0
04.03.2017 17:00:00.000 GMT-0500,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 17:00:00.000 GMT-0500,1.06103,1.06402,1.05748,1.05831,197866080322.26602
06.03.2017 17:00:00.000 GMT-0500,1.05831,1.06028,1.05585,1.05666,189035560302.73483
07.03.2017 17:00:00.000 GMT-0500,1.05666,1.05744,1.05351,1.05411,203510220458.9846
08.03.2017 17:00:00.000 GMT-0500,1.05411,1.06153,1.05253,1.05777,226300489501.95352
09.03.2017 17:00:00.000 GMT-0500,1.05778,1.06993,1.05726,1.06763,209346450927.73462
10.03.2017 17:00:00.000 GMT-0500,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 17:00:00.000 GMT-0500,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 17:00:00.000 GMT-0400,1.06821,1.07146,1.06525,1.06537,202837140625.0002
13.03.2017 17:00:00.000 GMT-0400,1.06535,1.06627,1.06004,1.06044,179949771057.12903
14.03.2017 17:00:00.000 GMT-0400,1.06044,1.07403,1.06041,1.07349,208258688354.4922
15.03.2017 17:00:00.000 GMT-0400,1.07350,1.07706,1.07060,1.07663,243827638916.0158
16.03.2017 17:00:00.000 GMT-0400,1.07666,1.07826,1.07277,1.07390,204963349121.09393
17.03.2017 17:00:00.000 GMT-0400,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 17:00:00.000 GMT-0400,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 17:00:00.000 GMT-0400,1.07356,1.07776,1.07254,1.07396,172774009460.4495
20.03.2017 17:00:00.000 GMT-0400,1.07396,1.08195,1.07194,1.08117,225688190429.6878
21.03.2017 17:00:00.000 GMT-0400,1.08117,1.08250,1.07761,1.07978,223121159423.8283
22.03.2017 17:00:00.000 GMT-0400,1.07980,1.08051,1.07684,1.07843,215229018188.4768
23.03.2017 17:00:00.000 GMT-0400,1.07845,1.08182,1.07605,1.08004,192910910766.60193
24.03.2017 17:00:00.000 GMT-0400,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 17:00:00.000 GMT-0400,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 17:00:00.000 GMT-0400,1.08428,1.09060,1.08280,1.08652,193947049804.68793
27.03.2017 17:00:00.000 GMT-0400,1.08652,1.08729,1.07991,1.08139,172625400695.80103
28.03.2017 17:00:00.000 GMT-0400,1.08139,1.08269,1.07403,1.07663,175497358886.7192
29.03.2017 17:00:00.000 GMT-0400,1.07663,1.07709,1.06724,1.06752,166797010253.9067
30.03.2017 17:00:00.000 GMT-0400,1.06752,1.07020,1.06522,1.06561,192207829833.98474
31.03.2017 17:00:00.000 GMT-0400,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 17:00:00.000 GMT-0400,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 17:00:00.000 GMT-0400,1.06666,1.06813,1.06426,1.06693,171402770629.88324
03.04.2017 17:00:00.000 GMT-0400,1.06689,1.06771,1.06359,1.06738,167575790893.55493
04.04.2017 17:00:00.000 GMT-0400,1.06748,1.06894,1.06360,1.06644,192126949829.1018
05.04.2017 17:00:00.000 GMT-0400,1.06642,1.06843,1.06294,1.06450,185484340576.17212
06.04.2017 17:00:00.000 GMT-0400,1.06452,1.06674,1.05809,1.05919,197574150634.7658
07.04.2017 17:00:00.000 GMT-0400,1.05919,1.05919,1.05919,1.05919,0
08.04.2017 17:00:00.000 GMT-0400,1.05919,1.05919,1.05919,1.05919,0
09.04.2017 17:00:00.000 GMT-0400,1.05894,1.06069,1.05700,1.05961,143393829223.63336
10.04.2017 17:00:00.000 GMT-0400,1.05961,1.06303,1.05789,1.06049,153348728759.7661
11.04.2017 17:00:00.000 GMT-0400,1.06053,1.06753,1.05891,1.06661,174162128601.0746
12.04.2017 17:00:00.000 GMT-0400,1.06667,1.06778,1.06095,1.06141,168532410644.53152
13.04.2017 17:00:00.000 GMT-0400,1.06143,1.06301,1.06065,1.06148,63345510375.9766
14.04.2017 17:00:00.000 GMT-0400,1.06148,1.06148,1.06148,1.06148,0
15.04.2017 17:00:00.000 GMT-0400,1.06148,1.06148,1.06148,1.06148,0
16.04.2017 17:00:00.000 GMT-0400,1.06215,1.06706,1.06035,1.06450,102750180419.92209
17.04.2017 17:00:00.000 GMT-0400,1.06447,1.07363,1.06377,1.07312,180918431884.7658
18.04.2017 17:00:00.000 GMT-0400,1.07310,1.07372,1.07001,1.07121,156985287963.8675
19.04.2017 17:00:00.000 GMT-0400,1.07126,1.07777,1.07097,1.07176,164167829711.9143
20.04.2017 17:00:00.000 GMT-0400,1.07176,1.07381,1.06826,1.07298,152936979675.2933
21.04.2017 17:00:00.000 GMT-0400,1.07298,1.07298,1.07298,1.07298,0
22.04.2017 17:00:00.000 GMT-0400,1.07298,1.07298,1.07298,1.07298,0
23.04.2017 17:00:00.000 GMT-0400,1.09230,1.09237,1.08213,1.08674,218152599609.3752
24.04.2017 17:00:00.000 GMT-0400,1.08678,1.09501,1.08517,1.09267,172967918212.89093
25.04.2017 17:00:00.000 GMT-0400,1.09264,1.09510,1.08560,1.09039,194990538574.2192
26.04.2017 17:00:00.000 GMT-0400,1.09043,1.09331,1.08520,1.08735,179583901489.258
27.04.2017 17:00:00.000 GMT-0400,1.08733,1.09478,1.08573,1.08964,173281318908.6917
28.04.2017 17:00:00.000 GMT-0400,1.08964,1.08964,1.08964,1.08964,0
29.04.2017 17:00:00.000 GMT-0400,1.08964,1.08964,1.08964,1.08964,0
30.04.2017 17:00:00.000 GMT-0400,1.09150,1.09241,1.08844,1.08992,83146210571.2894
01.05.2017 17:00:00.000 GMT-0400,1.08995,1.09336,1.08884,1.09305,135154239074.70738
02.05.2017 17:00:00.000 GMT-0400,1.09306,1.09371,1.08831,1.08862,156373019042.96887
03.05.2017 17:00:00.000 GMT-0400,1.08870,1.09874,1.08751,1.09846,198649999633.7893
04.05.2017 17:00:00.000 GMT-0400,1.09846,1.10000,1.09500,1.09990,183044689941.4065
05.05.2017 17:00:00.000 GMT-0400,1.09990,1.09990,1.09990,1.09990,0
06.05.2017 17:00:00.000 GMT-0400,1.09990,1.09990,1.09990,1.09990,0
07.05.2017 17:00:00.000 GMT-0400,1.10216,1.10227,1.09166,1.09239,188915940673.82852
08.05.2017 17:00:00.000 GMT-0400,1.09240,1.09337,1.08637,1.08753,182967109497.07053
09.05.2017 17:00:00.000 GMT-0400,1.08753,1.08984,1.08534,1.08681,162338389404.2972
10.05.2017 17:00:00.000 GMT-0400,1.08681,1.08932,1.08393,1.08616,152383960693.35992
11.05.2017 17:00:00.000 GMT-0400,1.08614,1.09344,1.08560,1.09339,155201248168.94583
12.05.2017 17:00:00.000 GMT-0400,1.09339,1.09339,1.09339,1.09339,0
13.05.2017 17:00:00.000 GMT-0400,1.09339,1.09339,1.09339,1.09339,0
14.05.2017 17:00:00.000 GMT-0400,1.09327,1.09897,1.09229,1.09752,141055270080.5667
15.05.2017 17:00:00.000 GMT-0400,1.09752,1.10975,1.09752,1.10830,173874851318.35962
16.05.2017 17:00:00.000 GMT-0400,1.10828,1.11625,1.10804,1.11590,209395531982.42218
17.05.2017 17:00:00.000 GMT-0400,1.11592,1.11722,1.10761,1.11036,262767620117.1876
18.05.2017 17:00:00.000 GMT-0400,1.11034,1.12121,1.10975,1.12080,212935857910.1564
19.05.2017 17:00:00.000 GMT-0400,1.12080,1.12080,1.12080,1.12080,0
20.05.2017 17:00:00.000 GMT-0400,1.12080,1.12080,1.12080,1.12080,0
21.05.2017 17:00:00.000 GMT-0400,1.11997,1.12637,1.11617,1.12377,205817421386.71912
22.05.2017 17:00:00.000 GMT-0400,1.12376,1.12683,1.11753,1.11829,243093820068.3596
23.05.2017 17:00:00.000 GMT-0400,1.11829,1.12203,1.11687,1.12194,234958681640.62518
24.05.2017 17:00:00.000 GMT-0400,1.12194,1.12505,1.11940,1.12106,202919719726.5628
25.05.2017 17:00:00.000 GMT-0400,1.12107,1.12348,1.11609,1.11841,192320810424.8048
26.05.2017 17:00:00.000 GMT-0400,1.11841,1.11841,1.11841,1.11841,0
27.05.2017 17:00:00.000 GMT-0400,1.11841,1.11841,1.11841,1.11841,0
28.05.2017 17:00:00.000 GMT-0400,1.11769,1.11901,1.11620,1.11666,113357679504.3951
29.05.2017 17:00:00.000 GMT-0400,1.11666,1.12059,1.11097,1.11868,190674669433.59402
30.05.2017 17:00:00.000 GMT-0400,1.11866,1.12524,1.11646,1.12443,192257371093.7502
31.05.2017 17:00:00.000 GMT-0400,1.12441,1.12569,1.12024,1.12130,175806649169.92212
01.06.2017 17:00:00.000 GMT-0400,1.12130,1.12852,1.12052,1.12851,169152660644.53152
02.06.2017 17:00:00.000 GMT-0400,1.12851,1.12851,1.12851,1.12851,0
03.06.2017 17:00:00.000 GMT-0400,1.12851,1.12851,1.12851,1.12851,0
04.06.2017 17:00:00.000 GMT-0400,1.12769,1.12842,1.12345,1.12544,127052199768.06668
05.06.2017 17:00:00.000 GMT-0400,1.12547,1.12843,1.12405,1.12780,168827981201.17218
06.06.2017 17:00:00.000 GMT-0400,1.12781,1.12827,1.12044,1.12583,186274220214.844
07.06.2017 17:00:00.000 GMT-0400,1.12583,1.12692,1.11950,1.12163,192948209716.79712
08.06.2017 17:00:00.000 GMT-0400,1.12163,1.12377,1.11665,1.11975,221238859863.2814
09.06.2017 17:00:00.000 GMT-0400,1.11975,1.11975,1.11975,1.11975,0
10.06.2017 17:00:00.000 GMT-0400,1.11975,1.11975,1.11975,1.11975,0
11.06.2017 17:00:00.000 GMT-0400,1.12109,1.12324,1.11921,1.12033,164288010009.76593
12.06.2017 17:00:00.000 GMT-0400,1.12035,1.12251,1.11856,1.12110,162077710205.0783
13.06.2017 17:00:00.000 GMT-0400,1.12108,1.12960,1.11933,1.12182,225781521484.37518
14.06.2017 17:00:00.000 GMT-0400,1.12183,1.12289,1.11323,1.11452,217978330810.54724
15.06.2017 17:00:00.000 GMT-0400,1.11455,1.12018,1.11386,1.11969,189318529541.01602
16.06.2017 17:00:00.000 GMT-0400,1.11969,1.11969,1.11969,1.11969,0
17.06.2017 17:00:00.000 GMT-0400,1.11969,1.11969,1.11969,1.11969,0
18.06.2017 17:00:00.000 GMT-0400,1.12107,1.12130,1.11434,1.11488,189133370117.1877
19.06.2017 17:00:00.000 GMT-0400,1.11491,1.11652,1.11191,1.11337,207283150390.6253
20.06.2017 17:00:00.000 GMT-0400,1.11337,1.11695,1.11275,1.11686,197394580322.2658
21.06.2017 17:00:00.000 GMT-0400,1.11687,1.11781,1.11396,1.11521,202390717285.15662
22.06.2017 17:00:00.000 GMT-0400,1.11521,1.12092,1.11453,1.11954,182546420898.43784
23.06.2017 17:00:00.000 GMT-0400,1.11954,1.11954,1.11954,1.11954,0
24.06.2017 17:00:00.000 GMT-0400,1.11954,1.11954,1.11954,1.11954,0
25.06.2017 17:00:00.000 GMT-0400,1.12026,1.12201,1.11719,1.11820,186918808837.89093
26.06.2017 17:00:00.000 GMT-0400,1.11827,1.13496,1.11793,1.13409,244144969726.5625
27.06.2017 17:00:00.000 GMT-0400,1.13409,1.13907,1.12919,1.13776,263761520019.53162
28.06.2017 17:00:00.000 GMT-0400,1.13777,1.14457,1.13748,1.14408,264920917480.4689
29.06.2017 17:00:00.000 GMT-0400,1.14412,1.14455,1.13924,1.14272,249767278808.594
30.06.2017 17:00:00.000 GMT-0400,1.14272,1.14272,1.14272,1.14272,0
01.07.2017 17:00:00.000 GMT-0400,1.14272,1.14272,1.14272,1.14272,0
02.07.2017 17:00:00.000 GMT-0400,1.14213,1.14276,1.13552,1.13648,188939370971.68
03.07.2017 17:00:00.000 GMT-0400,1.13654,1.13772,1.13364,1.13480,172039550537.10983
04.07.2017 17:00:00.000 GMT-0400,1.13490,1.13688,1.13127,1.13520,218573931152.344
05.07.2017 17:00:00.000 GMT-0400,1.13520,1.14252,1.13301,1.14235,204206769531.2502
06.07.2017 17:00:00.000 GMT-0400,1.14223,1.14400,1.13799,1.14031,209477840820.3127
07.07.2017 17:00:00.000 GMT-0400,1.14031,1.14031,1.14031,1.14031,0
08.07.2017 17:00:00.000 GMT-0400,1.14031,1.14031,1.14031,1.14031,0
09.07.2017 17:00:00.000 GMT-0400,1.14015,1.14182,1.13819,1.13997,163189600463.86765
10.07.2017 17:00:00.000 GMT-0400,1.13998,1.14799,1.13830,1.14679,193702729248.0472
11.07.2017 17:00:00.000 GMT-0400,1.14681,1.14896,1.13919,1.14121,237162529296.8751
12.07.2017 17:00:00.000 GMT-0400,1.14121,1.14562,1.13708,1.13979,220390838623.0472
13.07.2017 17:00:00.000 GMT-0400,1.13984,1.14722,1.13917,1.14697,218747030029.29712
14.07.2017 17:00:00.000 GMT-0400,1.14697,1.14697,1.14697,1.14697,0
15.07.2017 17:00:00.000 GMT-0400,1.14697,1.14697,1.14697,1.14697,0
16.07.2017 17:00:00.000 GMT-0400,1.14743,1.14872,1.14351,1.14784,197467521362.30505
17.07.2017 17:00:00.000 GMT-0400,1.14785,1.15832,1.14717,1.15546,262015740966.797
18.07.2017 17:00:00.000 GMT-0400,1.15544,1.15580,1.15102,1.15156,219844589355.469
19.07.2017 17:00:00.000 GMT-0400,1.15156,1.16585,1.14795,1.16312,286869829101.5627
20.07.2017 17:00:00.000 GMT-0400,1.16328,1.16831,1.16194,1.16639,242285181884.7659
